title,body,label
敵 위협 전자파 탐지·대응 '소형전자전장비-Ⅱ' 첫 배치,"분석·식별 경보 발령 후 유도탄 대응체계 작동시켜""양산 기간 내 주장비와 동시 배치 가능""방사청은 2017년부터 약 400억 원을 투자해 양산에 착수한 함정용 소형전자전장비-Ⅱ를 지난 6월 안동함(초계함)에 처음 작전 배치했다고 18일 밝혔다. 소형전자전장비-II가 우리 해군 초계함인 안동함에 탑재돼 있다. (방사청 제공)(서울=뉴스1) 이설 기자 = 적의 위협 신호를 실시간으로 탐지해 대응하는 장비가 해군 함정에 처음으로 배치됐다.방사청은 2017년부터 약 400억 원을 투자해 양산에 착수한 함정용 소형전자전장비-Ⅱ를 지난 6월 안동함(초계함)에 처음 작전 배치했다고 18일 밝혔다.함정용 소형전자전장비-Ⅱ는 대함유도탄과 레이더의 위협 전자파 신호를 실시간으로 탐지‧분석‧식별 후 경보를 발령해 함정에 탑재된 유도탄 대응체계를 자동으로 작동시키는 기능을 갖고 있다.방사청 관계자는 ""적의 위협에 신속하게 대응할 수 있어 접적해역 주력 전투함정의 생존성이 크게 강화될 것으로 기대된다""고 밝혔다.함정용 소형전자전장비-Ⅱ는 중소기업인 ㈜빅텍이 2014년 신개념기술시범(ACTD) 과제로 개발 성공한 장비며, 2018년부터 2020년까지 초계함(PCC)과 호위함(FF)에 탑재한다.신개념기술시범은 이미 성숙된 민간의 기술을 활용해 새로운 개념의 작전운용능력을 갖는 무기체계를 개발하는 사업으로 단기간 전력화가 가능하다.이번 함정용 소형전자전장비-Ⅱ는 2018년부터 양산사업과 병행해 종합군수지원요소를 개발하고 있어 양산 기간 내에 주장비와 동시 배치가 가능할 것이라고 방사청은 보고 있다.방사청 관계자는 ""신개념기술시범 사업으로 개발된 무기체계의 성공적인 전력화 사례""라고 평가했다.sseol@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"개성공단, 금강산관광 재개 위한 범국민 운동 추진 기자회견","(서울=뉴스1) 박세연 기자 = 6.15공동선언실천 남측위원회, 민족화해협력범국민협의회, 개성공단기업협회, 금강산기업협회 대표와 관계자들이 18일 오전 서울 중구 프레스센터에서 '개성공단, 금강산관광 재개를 위한 범국민 운동 추진' 공동 기자회견을 갖고 구호를 외치고 있다. 2019.7.18/뉴스1psy5179@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"'열어라 개성공단, 다시가자 금강산'","(서울=뉴스1) 박세연 기자 = 6.15공동선언실천 남측위원회, 민족화해협력범국민협의회, 개성공단기업협회, 금강산기업협회 대표와 관계자들이 18일 오전 서울 중구 프레스센터에서 '개성공단, 금강산관광 재개를 위한 범국민 운동 추진' 공동 기자회견을 갖고 구호를 외치고 있다. 2019.7.18/뉴스1psy5179@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"개성공단, 금강산관광 재개 촉구 기자회견","(서울=뉴스1) 박세연 기자 = 6.15공동선언실천 남측위원회, 민족화해협력범국민협의회, 개성공단기업협회, 금강산기업협회 대표와 관계자들이 18일 오전 서울 중구 프레스센터에서 '개성공단, 금강산관광 재개를 위한 범국민 운동 추진' 공동 기자회견을 갖고 구호를 외치고 있다. 2019.7.18/뉴스1psy5179@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"개성공단, 금강산관광 재개 촉구 공동 기자회견","(서울=뉴스1) 박세연 기자 = 6.15공동선언실천 남측위원회, 민족화해협력범국민협의회, 개성공단기업협회, 금강산기업협회 대표와 관계자들이 18일 오전 서울 중구 프레스센터에서 '개성공단, 금강산관광 재개를 위한 범국민 운동 추진' 공동 기자회견을 갖고 구호를 외치고 있다. 2019.7.18/뉴스1psy5179@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"개성공단, 금강산관광 재개 촉구","(서울=뉴스1) 박세연 기자 = 6.15공동선언실천 남측위원회, 민족화해협력범국민협의회, 개성공단기업협회, 금강산기업협회 대표와 관계자들이 18일 오전 서울 중구 프레스센터에서 '개성공단, 금강산관광 재개를 위한 범국민 운동 추진' 공동 기자회견을 갖고 구호를 외치고 있다. 2019.7.18/뉴스1psy5179@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"홍남기 부총리, 업무보고","(서울=뉴스1) 김명섭 기자 = 홍남기 경제부총리 겸 기획재정부 장관이 18일 서울 여의도 국회에서 열린 기획재정위원회 전체회의에서 업무보고를 하고 있다. 2019.7.18/뉴스1msiron@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"[광주세계수영]독일, 오픈워터 혼성 5㎞경기 금메달","이탈리아 0.2초 차이로 아깝게 銀…동메달은 미국18일 여수엑스포해양공원에서 열린 2019광주세계수영선수권대회 오픈워터수영 혼성 5㎞릴레이에서 독일의 마지막 주자인 롭 무펠이 1위로 결승선을 통과한 후 물밖으로 나와 주먹을 쥐며 승리의 기쁨을 표현하고 있다.2019.7.18 /뉴스1 © News1 지정운 기자(여수=뉴스1) 지정운 기자 = 2019광주세계수영선수권대회 오픈워터수영 혼성 5㎞경기의 금메달은 독일팀에게 돌아갔다.18일 여수엑스포해양공원에서 열린 대회 오픈워터수영 혼성 5㎞릴레이에서 독일은 마지막 주자로 나선 롭 무펠(24)이 53분58초7로 결승 패드를 터치하며 금메달을 목에 걸었다.은메달은 53분58초9로 독일에 불과 0.2초 뒤진 이탈리아가 가져갔다. 미국은 53분59초0의 기록으로 동메달을 땄다.21개국이 기량을 겨룬 경기에서 독일은 경기 초반 선두권을 유지하며 기회를 노리다 마지막 3.9㎞지점에서 선두이던 미국, 이탈리아와 1위 경쟁을 벌였다.독일의 마지막 주자로 나선 롭 무펠은 이번 대회의 남자 10㎞에서 동메달을 획득한 강자로, 결승점을 500여m 남기고 이탈리아와 미국의 최종 주자와 선두 경쟁을 벌여 간발의 차로 우승했다.미국은 경기 초반부터 2㎞지점까지 1위로 선두를 유지했지만 막판 뒷심 부족으로 동메달에 그쳤다.한국은 반선재(25·광주시청)와 박석현(24·국군체육부대), 정하은(25·안양시청), 박재훈(19·서귀포시청)이 차례로 경기에 나서 58분59초0의 기록으로 최종 18위를 기록했다.5㎞ 혼성릴레이 경기는 남자와 여자 선수가 함께 경기하는 종목으로 4명의 선수가 1.25㎞를 나눠 헤엄친다.처음 주자들이 동시에 출발한 후 다음 주자는 폰툰(부표를 이어 만든 물위의 출발대)에서 물속으로 들어가 한 손을 폰툰에 접촉한 상태에서 처음 주자와 터치한 후 릴레이를 이어간다.경기를 마친 선수는 폰툰으로 올라와 휴식을 취하거나 다른 선수를 응원할 수 있다.이번 오픈워터 경기는 19일 남녀 25㎞경기를 끝으로 마무리 된다. 이 경기에 한국선수는 출전하지 않는다.jwji@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
기재위 전체회의 주재하는 이춘석 위원장,"(서울=뉴스1) 김명섭 기자 = 이춘석 국회 기획재정위원장이 18일 서울 여의도 국회에서 열린 전체회의를 주재하고 있다. 2019.7.18/뉴스1msiron@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
유연근로제 관련 노사의견 청취 나선 김학용 위원장,"(서울=뉴스1) 임세영 기자 = 김학용 국회 환노위원장이 18일 오전 서울 여의도 국회에서 열린 환경노동위원회 고용노동소위원회 유연근로제 관련 노사의견 청취 간담회에서 김상일 한국노동조합총연맹 IT 사무서비스연맹 부장, 김영완 한국경영자총협회 노동정책본부장, 정문주 한국노동조합총연맹 정책본부장, 채효근 한국IT서비스산업협회 전무와 인사를 나누고 있다. 2019.7.18/뉴스1seiyu@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
노사 함께 만난 김학용 위원장,"(서울=뉴스1) 임세영 기자 = 김학용 국회 환노위원장이 18일 오전 서울 여의도 국회에서 열린 환경노동위원회 고용노동소위원회 유연근로제 관련 노사의견 청취 간담회에서 김영완 한국경영자총협회 노동정책본부장, 정문주 한국노동조합총연맹 정책본부장, 채효근 한국IT서비스산업협회 전무와 인사를 나누고 있다. 2019.7.18/뉴스1seiyu@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"기품원, 단체표준제도 全분야 확대…'품질만족도 제고'","'선진 품질관리 수행기반 마련'국방기술품질원(기품원)이 18일 군수품의 품질 신뢰성 확보를 위한 '단체표준 모음집'을 발간했다고 밝혔다.(기품원 제공)(서울=뉴스1) 문대현 기자 = 방위사업청 산하 연구기관인 국방기술품질원(기품원)은 18일 군수품의 품질 신뢰성 확보를 위해 '단체표준' 제도를 활용하겠다고 밝혔다.단체표준이란 산업표준화법에 따라 특정 전문분야에서 적용되는 기호·용어·기술·절차 및 시험방법 등에 대해 전문기관·단체가 제정한 표준을 말하는 것으로, 한국산업표준(KS)과 같이 법에 의해 규정돼 관련 분야에 적용된다.미군의 경우, 낙하산이나 전투복 관련 미 군사표준규격(MIL- Specification)에 낙하산 산업 협회(PIA), 미국재료시험학회(ASTM), 미국 섬유화학, 염색협회(AATCC) 등에서 제정한 단체표준을 적용해 민간의 선진 기술을 적극 도입하고 있다.우리 군도 민간의 진보된 기술을 군수품에 적용하고 있지만 국방규격, 구매요구서 등 소요군에서 필요한 요구 성능을 정량적으로 제시하지 못하거나 규격 제정시 군의 특수환경을 반영한 시험·평가방법 등에 관한 구체적 제시가 부족해 품질 문제발생 시 신뢰성을 주지 못하는 경우가 있었다.이에 기품원은 2015년부터 군의 특수한 운영환경을 고려해 전투복 등 피복류의 일부 분야를 평가할 수 있는 시험방법을 개발하는 등 현재까지 총 18건의 단체표준을 국가표준인증 통합정보시스템에 등록했다. 이 중 13건을 제정했다.대표적으로 투습방수 가능성 소재 평가를 위한 '심씰링 테이프(봉제선방수테이프)가 사용된 텍스타일 제품의 내수도 측정 방법'이나 특수분야에 근무하는 장병 전투복 난연소재의 '텍스타일의 방염성 시험방법'과 같은 표준을 자체적으로 개발해 적용했다.특히 최근 일부 매체에 의해 보도된 '불에 약한 전투복'과 같은 일반 전투복을 착용한 병사가 다양한 외부 위험으로부터 최소한의 생존성 확보가 가능하도록 다양한 시험 방법을 개발해 단체표준으로 등록을 추진 중에 있다.기품원 관계자는 ""앞으로 단체표준을 전력지원체계뿐만 아니라 무기체계까지 확대해 용어·절차·시험방법 등을 정리한 뒤 표준으로 제정하고 활용할 계획""이라며 ""이를 통해 저급의 군수품 유입을 막는 허들 역할과 동시에 군수품의 품질 신뢰성과 성능의 변별력을 확보할 예정""이라고 말했다.eggod6112@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
"롯데월드타워, 친환경 설비로 '에너지경영시스템' 인증 획득","© 뉴스1(서울=뉴스1) 윤수희 기자 = 롯데물산은 롯데월드타워가 국제표준화기구(ISO) 공인 에너지경영시스템인 'ISO50001' 인증을 획득했다고 18일 밝혔다.국제표준 ISO50001은 급변하는 기후변화 시대를 맞아 2011년부터 기업경영에서 에너지 절감을 촉진하고 효율적으로 에너지 관리 시스템을 운영하는 기업에게만 부여하는 국제표준인증이다.롯데물산은 롯데월드타워·몰에 설치된 태양광, 태양열, 지열, 연료전지, 광역상수 수축열, 풍력 등의 친환경 에너지 설비를 통해 단지 에너지 사용량의 15% 이상을 자체 생산해 이산화탄소절감에 기여하고 있다.이번에 더 효율적이고 체계적인 냉난방 공급 시스템을 갖추기 위해 ISO50001을 도입했고 관리체계를 인정받았다. 냉난방 통합공급 시스템과 다양한 공급설비를 통해 계절과 시간에 따라 에너지를 절감할 수 있도록 장비 운영을 하고 있다.이광영 롯데물산·롯데자산개발 대표이사는 ""롯데월드타워는 초고층 건물의 친환경 기준을 세우기 위해 국내 최대 규모의 친환경 에너지 생산 설비를 설치했다""며 ""앞으로도 효율적인 운영을 통해 녹색경영에 앞장서며 친환경 랜드마크 위상을 지켜나가겠다""고 말했다.ysh@news1.kr▶ [ 크립토허브 ]▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",2
